feedback_id,order_id,customer_name,feedback_text,sentiment,rating,created_at
6561,1056,Adah Atwal,"Package was late, no update from driver.",Positive,5,2025-02-20 14:24:50
6562,9777,Myra Bhatnagar,"Delivery never came, wrong address issue.",Positive,5,2025-04-26 16:03:12
6563,789,Rati Sami,"Delivery never came, wrong address issue.",Neutral,3,2025-03-01 15:28:57
6564,3626,Hunar Tiwari,Driver was polite but package was delayed.,Positive,5,2025-03-30 03:16:18
6565,9022,Charvi Bhakta,"Good service, on time delivery.",Positive,4,2025-01-01 22:51:56
6566,3391,Hansh Sengupta,"Delivery never came, wrong address issue.",Negative,4,2025-06-22 14:52:46
6567,7515,Nakul Chauhan,"Good service, on time delivery.",Positive,1,2025-07-05 02:55:41
6568,5080,Taimur Ramachandran,"Delivery never came, wrong address issue.",Positive,5,2025-03-02 20:39:08
6569,6812,Gatik Mammen,"Good service, on time delivery.",Positive,4,2025-01-08 21:08:18
6570,292,Navya De,"Delivery never came, wrong address issue.",Negative,4,2025-06-12 08:43:22
6571,8563,Vaibhav Kalita,Package cancelled due to stock issue.,Positive,2,2025-09-08 13:05:30
6572,7388,Dhanush Sawhney,"Delivery never came, wrong address issue.",Positive,5,2025-03-29 13:38:07
6573,1203,Inaaya  Mandal,"Package was late, no update from driver.",Positive,2,2025-08-31 05:49:25
6574,8973,Emir Rajagopalan,Package cancelled due to stock issue.,Negative,4,2025-08-14 22:12:22
6575,700,Parinaaz Mane,"Good service, on time delivery.",Neutral,3,2025-02-05 16:34:11
6576,2979,Nirvaan Kannan,"Delivery never came, wrong address issue.",Negative,4,2025-07-12 01:38:21
6577,9459,Amira Sinha,"Good service, on time delivery.",Positive,2,2025-07-28 07:13:49
6578,3651,Nirvaan Sundaram,"Delivery never came, wrong address issue.",Positive,4,2025-02-15 11:20:05
6579,4255,Indrajit Mangat,"Good service, on time delivery.",Neutral,4,2025-08-04 07:12:32
6580,2858,Yuvraj  Karan,"Package was late, no update from driver.",Neutral,2,2025-02-16 18:14:55
6581,6099,Drishya Iyengar,Package cancelled due to stock issue.,Neutral,1,2025-01-06 07:04:38
6582,5558,Tiya Sridhar,Package cancelled due to stock issue.,Negative,1,2025-01-09 15:38:05
6583,6395,Kartik Sen,"Good service, on time delivery.",Negative,3,2025-02-05 21:06:49
6584,2167,Madhup Vala,Package cancelled due to stock issue.,Positive,5,2025-06-25 16:31:41
6585,7825,Drishya Saini,Package cancelled due to stock issue.,Neutral,3,2025-02-12 08:26:14
6586,4629,Nakul Jhaveri,"Delivery never came, wrong address issue.",Negative,5,2025-06-05 14:54:17
6587,3074,Dhanush Brahmbhatt,Package cancelled due to stock issue.,Neutral,3,2025-05-24 17:53:43
6588,3279,Tara Uppal,"Package was late, no update from driver.",Positive,4,2025-03-25 09:12:29
6589,9677,Aradhya Acharya,"Package was late, no update from driver.",Positive,3,2025-02-02 08:57:39
6590,5489,Armaan Ranganathan,Driver was polite but package was delayed.,Positive,1,2025-01-26 05:18:59
6591,7793,Pranay Bawa,"Delivery never came, wrong address issue.",Positive,1,2025-07-26 23:33:17
6592,3736,Jhanvi Dugal,"Good service, on time delivery.",Neutral,4,2025-04-24 01:26:59
6593,500,Urvi Shankar,"Good service, on time delivery.",Neutral,1,2025-07-04 19:17:53
6594,2139,Trisha Char,"Package was late, no update from driver.",Negative,3,2025-01-24 06:50:12
6595,4859,Aaina Srinivasan,Package cancelled due to stock issue.,Negative,3,2025-02-23 17:12:20
6596,6578,Zara Singh,"Good service, on time delivery.",Positive,1,2025-01-19 19:12:12
6597,6781,Ivana Bahl,"Delivery never came, wrong address issue.",Neutral,2,2025-08-13 00:23:03
6598,8512,Kavya Desai,"Package was late, no update from driver.",Neutral,3,2025-02-28 13:35:12
6599,7002,Manjari Karan,"Package was late, no update from driver.",Positive,3,2025-03-14 17:08:31
6600,722,Pranay Bhargava,"Good service, on time delivery.",Neutral,2,2025-03-15 07:58:08
6601,9179,Dhruv Sheth,Driver was polite but package was delayed.,Negative,1,2025-04-19 23:23:13
6602,9849,Yakshit Bedi,"Good service, on time delivery.",Neutral,2,2025-05-10 23:22:20
6603,1073,Zara Koshy,"Delivery never came, wrong address issue.",Positive,1,2025-01-28 20:17:59
6604,1643,Dhruv Vig,"Good service, on time delivery.",Neutral,3,2025-07-21 16:37:52
6605,7405,Indrajit Vaidya,Package cancelled due to stock issue.,Positive,1,2025-07-30 21:15:35
6606,3788,Inaaya  Dube,"Package was late, no update from driver.",Negative,2,2025-01-20 13:21:59
6607,4790,Alisha Setty,"Package was late, no update from driver.",Negative,2,2025-06-26 20:54:25
6608,3160,Darshit Bhagat,Driver was polite but package was delayed.,Neutral,2,2025-01-31 08:30:20
6609,9934,Kanav Bakshi,Package cancelled due to stock issue.,Positive,2,2025-05-27 00:36:39
6610,6201,Renee Barman,"Delivery never came, wrong address issue.",Positive,3,2025-03-09 23:10:31
6611,4958,Biju Saini,Package cancelled due to stock issue.,Positive,1,2025-08-28 00:54:56
6612,1200,Piya Venkataraman,Driver was polite but package was delayed.,Neutral,4,2025-07-06 03:52:57
6613,4975,Ivan Bhat,Driver was polite but package was delayed.,Negative,3,2025-01-02 05:04:03
6614,9126,Biju Karpe,Driver was polite but package was delayed.,Positive,4,2025-03-10 21:32:23
6615,9124,Shray Khosla,"Delivery never came, wrong address issue.",Negative,2,2025-06-12 10:37:54
6616,2665,Ayesha Soman,"Delivery never came, wrong address issue.",Positive,2,2025-06-06 19:32:11
6617,3840,Mannat Bhattacharyya,"Delivery never came, wrong address issue.",Negative,3,2025-02-02 16:30:42
6618,6037,Damini Madan,"Package was late, no update from driver.",Neutral,3,2025-04-05 08:07:38
6619,6785,Kiara Virk,Driver was polite but package was delayed.,Negative,2,2025-03-17 01:36:06
6620,2460,Ishita Viswanathan,"Good service, on time delivery.",Positive,5,2025-03-11 19:24:57
6621,6392,Elakshi Balakrishnan,Driver was polite but package was delayed.,Negative,5,2025-01-25 02:37:31
6622,7438,Shlok Dhawan,Package cancelled due to stock issue.,Negative,2,2025-06-17 20:05:27
6623,3395,Zara Iyer,Package cancelled due to stock issue.,Neutral,3,2025-06-11 08:37:09
6624,2126,Darshit Bandi,"Package was late, no update from driver.",Neutral,3,2025-02-16 16:30:25
6625,1859,Siya Zacharia,Package cancelled due to stock issue.,Positive,3,2025-02-04 12:25:21
6626,7093,Anay Iyer,Package cancelled due to stock issue.,Negative,1,2025-06-20 03:06:53
6627,1032,Lagan Kapoor,"Package was late, no update from driver.",Positive,5,2025-01-23 21:01:13
6628,8628,Jayesh Bhatti,"Good service, on time delivery.",Neutral,4,2025-02-15 06:23:50
6629,9164,Divit Dass,"Delivery never came, wrong address issue.",Positive,4,2025-01-17 05:28:41
6630,4574,Shanaya Babu,"Delivery never came, wrong address issue.",Negative,3,2025-01-28 22:14:05
6631,1453,Parinaaz Setty,"Package was late, no update from driver.",Positive,3,2025-06-12 08:48:31
6632,5102,Dhanuk Andra,"Package was late, no update from driver.",Positive,2,2025-08-11 07:44:25
6633,2229,Charvi Chandran,Driver was polite but package was delayed.,Negative,4,2025-08-06 06:35:13
6634,4482,Riya Mander,Package cancelled due to stock issue.,Positive,2,2025-07-12 19:10:58
6635,7859,Anya Bhalla,"Good service, on time delivery.",Neutral,5,2025-05-03 20:22:51
6636,3134,Pari Badami,"Delivery never came, wrong address issue.",Negative,1,2025-06-09 21:19:52
6637,9562,Reyansh Swaminathan,"Good service, on time delivery.",Neutral,3,2025-07-05 16:40:21
6638,7795,Vritika Tara,Package cancelled due to stock issue.,Neutral,2,2025-09-12 03:47:17
6639,5017,Drishya Chaudhuri,Driver was polite but package was delayed.,Negative,1,2025-03-18 20:21:39
6640,9011,Lagan Singhal,"Package was late, no update from driver.",Positive,2,2025-08-27 23:27:52
6641,607,Raunak Tailor,"Good service, on time delivery.",Negative,1,2025-04-01 14:25:28
6642,7479,Hrishita Deshpande,"Good service, on time delivery.",Negative,3,2025-02-26 19:25:09
6643,1872,Ahana  Agrawal,"Delivery never came, wrong address issue.",Neutral,5,2025-06-25 20:18:32
6644,2202,Shayak Varty,Package cancelled due to stock issue.,Neutral,2,2025-06-21 23:39:59
6645,7890,Ranbir Upadhyay,Package cancelled due to stock issue.,Positive,3,2025-06-23 20:47:25
6646,2409,Pranay Bhardwaj,"Good service, on time delivery.",Negative,5,2025-06-02 11:39:40
6647,7880,Tushar Sodhi,Driver was polite but package was delayed.,Negative,2,2025-05-09 09:56:06
6648,3436,Tushar Basak,Package cancelled due to stock issue.,Negative,5,2025-05-25 18:44:44
6649,1179,Jayan Dhar,"Delivery never came, wrong address issue.",Positive,5,2025-08-27 09:02:13
6650,3814,Navya Agate,"Package was late, no update from driver.",Neutral,5,2025-07-20 19:44:44
6651,3070,Prisha Krishnan,"Delivery never came, wrong address issue.",Negative,5,2025-05-11 11:56:59
6652,2556,Aarna Kothari,Package cancelled due to stock issue.,Neutral,4,2025-07-03 23:30:30
6653,902,Sumer Bhavsar,Driver was polite but package was delayed.,Positive,4,2025-09-11 01:59:13
6654,9612,Kashvi Ratta,"Delivery never came, wrong address issue.",Negative,1,2025-02-25 07:52:14
6655,7006,Ivana Sankaran,Package cancelled due to stock issue.,Negative,4,2025-07-30 16:34:18
6656,3587,Saksham Madan,"Good service, on time delivery.",Neutral,2,2025-03-01 01:15:22
6657,5725,Seher Mangat,Driver was polite but package was delayed.,Neutral,5,2025-01-31 08:54:08
6658,9114,Miraan Rajagopal,Driver was polite but package was delayed.,Positive,3,2025-04-01 19:48:56
6659,3485,Ojas Balan,Driver was polite but package was delayed.,Neutral,5,2025-01-22 10:16:29
6660,5596,Sumer Salvi,Driver was polite but package was delayed.,Negative,3,2025-05-30 20:48:15
6661,7337,Raghav Raj,Driver was polite but package was delayed.,Neutral,2,2025-03-09 17:20:09
6662,5507,Ivan Rout,Driver was polite but package was delayed.,Neutral,5,2025-04-11 22:52:18
6663,2681,Mehul Kumer,Driver was polite but package was delayed.,Neutral,3,2025-06-22 03:02:32
6664,8341,Taran Lanka,Package cancelled due to stock issue.,Positive,3,2025-07-28 12:34:58
6665,2532,Samaira Koshy,"Package was late, no update from driver.",Negative,1,2025-01-26 20:26:32
6666,9853,Hiran Behl,Driver was polite but package was delayed.,Positive,3,2025-05-21 16:13:51
6667,1234,Dhanuk Chaudhari,"Good service, on time delivery.",Negative,3,2025-04-13 13:12:01
6668,6873,Anahi Khare,"Delivery never came, wrong address issue.",Neutral,5,2025-01-21 19:50:32
6669,4961,Anahita Tripathi,Driver was polite but package was delayed.,Neutral,3,2025-07-26 10:30:48
6670,3651,Nirvaan Sem,"Package was late, no update from driver.",Positive,5,2025-01-04 03:13:34
6671,7905,Dhanuk Babu,"Package was late, no update from driver.",Neutral,4,2025-09-08 03:04:52
6672,2170,Anay Dugar,"Package was late, no update from driver.",Negative,5,2025-03-21 02:53:51
6673,3879,Riaan Dalal,"Delivery never came, wrong address issue.",Positive,5,2025-01-13 21:53:47
6674,2504,Dhanuk Chandran,"Package was late, no update from driver.",Negative,5,2025-05-10 15:20:48
6675,7079,Eva Gill,"Package was late, no update from driver.",Neutral,2,2025-08-20 09:45:24
6676,2151,Shray Verma,"Package was late, no update from driver.",Negative,2,2025-01-17 18:11:02
6677,5121,Charvi Ram,"Delivery never came, wrong address issue.",Negative,2,2025-06-30 12:07:38
6678,475,Uthkarsh Madan,"Good service, on time delivery.",Neutral,4,2025-04-25 04:31:20
6679,433,Gatik Saha,"Package was late, no update from driver.",Neutral,4,2025-06-25 00:01:31
6680,4399,Lagan Manda,Package cancelled due to stock issue.,Negative,4,2025-01-10 01:50:37
6681,9536,Vihaan Yohannan,"Good service, on time delivery.",Neutral,5,2025-01-27 18:59:30
6682,5023,Kismat Babu,"Good service, on time delivery.",Neutral,3,2025-06-12 19:28:29
6683,3093,Anaya Shankar,Driver was polite but package was delayed.,Positive,5,2025-05-12 17:29:22
6684,2521,Eshani Bumb,"Package was late, no update from driver.",Neutral,2,2025-06-13 11:09:25
6685,5664,Armaan Dutt,Driver was polite but package was delayed.,Positive,2,2025-08-15 19:24:54
6686,9644,Kartik Comar,Driver was polite but package was delayed.,Neutral,2,2025-03-04 13:41:40
6687,3906,Trisha Sengupta,Driver was polite but package was delayed.,Negative,3,2025-04-23 20:52:52
6688,3162,Ivana Dubey,Driver was polite but package was delayed.,Negative,5,2025-03-30 01:03:38
6689,4813,Vivaan Toor,Package cancelled due to stock issue.,Negative,1,2025-04-08 18:15:28
6690,3291,Seher Rajagopal,Package cancelled due to stock issue.,Positive,1,2025-04-26 14:01:31
6691,1124,Ritvik Ravi,"Delivery never came, wrong address issue.",Negative,4,2025-04-04 00:35:13
6692,4376,Onkar Bose,Driver was polite but package was delayed.,Neutral,3,2025-05-26 18:39:37
6693,7635,Pihu Bhardwaj,"Good service, on time delivery.",Positive,1,2025-06-02 11:57:26
6694,5500,Amani Sekhon,"Good service, on time delivery.",Neutral,1,2025-04-15 08:49:15
6695,5988,Anaya Loke,"Good service, on time delivery.",Neutral,2,2025-03-06 23:42:35
6696,591,Kiara Sundaram,Driver was polite but package was delayed.,Positive,4,2025-07-14 14:02:34
6697,6302,Dhanuk Verma,"Package was late, no update from driver.",Positive,5,2025-05-02 09:09:02
6698,9770,Taimur Mallick,Package cancelled due to stock issue.,Negative,3,2025-08-24 17:51:33
6699,6089,Shayak Mallick,"Good service, on time delivery.",Negative,3,2025-05-24 21:57:56
6700,9015,Lakshay Grover,Package cancelled due to stock issue.,Positive,1,2025-01-22 20:29:25
6701,6984,Elakshi Devan,"Package was late, no update from driver.",Neutral,5,2025-06-10 05:59:26
6702,3597,Anya Bhatt,"Delivery never came, wrong address issue.",Negative,5,2025-01-26 00:49:28
6703,236,Bhavin Balan,Package cancelled due to stock issue.,Positive,2,2025-08-31 19:55:17
6704,5561,Chirag Guha,"Package was late, no update from driver.",Negative,2,2025-07-13 08:40:14
6705,8784,Charvi Dua,"Package was late, no update from driver.",Negative,4,2025-03-01 15:14:55
6706,1872,Amani Kothari,"Delivery never came, wrong address issue.",Negative,1,2025-05-09 13:36:34
6707,5416,Vritika Hegde,Driver was polite but package was delayed.,Positive,3,2025-06-06 17:58:43
6708,523,Miraan Subramanian,"Package was late, no update from driver.",Negative,3,2025-01-05 19:02:20
6709,9451,Ishita Handa,"Delivery never came, wrong address issue.",Negative,2,2025-01-15 23:32:07
6710,4689,Yuvraj  Sinha,Driver was polite but package was delayed.,Negative,5,2025-03-22 21:56:26
6711,8991,Ishita Halder,"Good service, on time delivery.",Negative,3,2025-02-05 13:08:06
6712,5135,Ira Bal,"Delivery never came, wrong address issue.",Negative,2,2025-04-11 20:58:00
6713,9275,Sana Kanda,"Package was late, no update from driver.",Neutral,3,2025-03-12 07:30:57
6714,6898,Indrajit Hari,"Delivery never came, wrong address issue.",Neutral,3,2025-03-25 17:34:28
6715,5841,Anahi Sachdev,Package cancelled due to stock issue.,Positive,3,2025-06-26 22:32:06
6716,8031,Sana Tak,Driver was polite but package was delayed.,Negative,1,2025-01-09 13:40:53
6717,3489,Zain Kant,"Package was late, no update from driver.",Neutral,3,2025-07-31 00:20:39
6718,9630,Nirvi Majumdar,"Good service, on time delivery.",Positive,2,2025-02-19 21:52:07
6719,6763,Zeeshan Korpal,"Delivery never came, wrong address issue.",Positive,5,2025-04-02 10:33:02
6720,3940,Piya Sanghvi,"Good service, on time delivery.",Neutral,2,2025-01-01 17:34:57
6721,2457,Hridaan Shroff,Package cancelled due to stock issue.,Neutral,3,2025-08-24 09:14:26
6722,8238,Stuvan Setty,"Good service, on time delivery.",Neutral,4,2025-01-12 19:05:34
6723,5171,Onkar Bhardwaj,"Delivery never came, wrong address issue.",Negative,2,2025-07-17 13:06:18
6724,4468,Shayak Banik,Package cancelled due to stock issue.,Positive,4,2025-08-05 15:17:41
6725,3488,Sana Ganesh,Package cancelled due to stock issue.,Neutral,3,2025-06-19 13:56:00
6726,442,Aniruddh Dada,Driver was polite but package was delayed.,Positive,1,2025-02-25 13:01:49
6727,3901,Drishya Mand,"Package was late, no update from driver.",Neutral,2,2025-09-02 13:49:45
6728,4130,Khushi Raval,Driver was polite but package was delayed.,Negative,4,2025-07-26 11:40:57
6729,7081,Krish Mangat,Driver was polite but package was delayed.,Negative,4,2025-09-02 09:33:20
6730,2708,Anika Saraf,Driver was polite but package was delayed.,Positive,1,2025-08-13 03:40:31
6731,6538,Aarav Borde,"Package was late, no update from driver.",Negative,3,2025-03-25 17:19:18
6732,6036,Aarna Kalla,"Package was late, no update from driver.",Neutral,3,2025-04-05 10:51:19
6733,4004,Kabir Sama,"Good service, on time delivery.",Negative,3,2025-02-01 09:53:22
6734,5910,Tejas Ghosh,Package cancelled due to stock issue.,Neutral,4,2025-03-26 22:01:26
6735,9938,Tanya Gupta,"Package was late, no update from driver.",Neutral,1,2025-03-25 03:39:51
6736,241,Dhruv Dhar,"Package was late, no update from driver.",Neutral,3,2025-05-14 07:36:32
6737,766,Sana Balakrishnan,Driver was polite but package was delayed.,Positive,1,2025-02-22 03:21:43
6738,9623,Indranil Krish,"Delivery never came, wrong address issue.",Positive,4,2025-04-01 03:59:52
6739,6908,Nitara Butala,Driver was polite but package was delayed.,Negative,1,2025-02-07 11:18:51
6740,2883,Dhanush Bahri,"Package was late, no update from driver.",Positive,3,2025-04-14 17:30:03
6741,1841,Pari Trivedi,"Package was late, no update from driver.",Positive,4,2025-04-10 22:44:40
6742,481,Shlok Srivastava,"Good service, on time delivery.",Positive,4,2025-02-25 14:10:46
6743,5773,Vedika Garde,"Good service, on time delivery.",Neutral,3,2025-03-10 22:59:01
6744,4421,Zeeshan Borra,Driver was polite but package was delayed.,Negative,2,2025-04-08 01:40:42
6745,3663,Rania Sibal,Package cancelled due to stock issue.,Neutral,4,2025-07-02 06:21:03
6746,9772,Vaibhav Setty,"Package was late, no update from driver.",Negative,4,2025-07-03 18:16:45
6747,4169,Saanvi Sangha,Package cancelled due to stock issue.,Positive,4,2025-08-09 02:20:46
6748,9398,Charvi Dugal,"Package was late, no update from driver.",Negative,2,2025-03-07 05:47:39
