driver_id,driver_name,phone,license_number,partner_company,city,state,status,created_at
1251,Nirvi Hegde,3725872178,DL12519031,EcomExpress,Bengaluru,Karnataka,Active,2021-08-11 11:52:53
1252,Azad Dugar,07404447721,DL12526916,In-house,Mysuru,Karnataka,Active,2023-03-02 10:16:45
1253,Lagan Bawa,04655818783,DL12531637,EcomExpress,Mysuru,Karnataka,Active,2020-09-15 23:23:03
1254,Nitya Sridhar,5796111419,DL12546803,Shadowfax,Surat,Gujarat,Active,2023-01-26 12:06:00
1255,Jayant Tella,9597809718,DL12556135,BlueDart,Coimbatore,Tamil Nadu,Inactive,2021-03-01 02:27:15
1256,Ojas Bhatti,+910851780451,DL12568895,Delhivery,Chennai,Tamil Nadu,Active,2020-09-30 17:08:18
1257,Pihu Bhatnagar,+917418904944,DL12576419,Delhivery,Surat,Gujarat,Active,2025-05-04 14:47:51
1258,Alia Sarma,04176174180,DL12581685,In-house,Mysuru,Karnataka,Inactive,2021-07-25 07:29:52
1259,Sahil Dube,+913398808164,DL12591033,BlueDart,Chennai,Tamil Nadu,Active,2025-08-25 14:46:38
1260,Tanya Roy,01093722820,DL12601858,In-house,Pune,Maharashtra,Active,2021-03-05 02:58:48
1261,Shanaya Apte,+913453306388,DL12617873,Delhivery,Mysuru,Karnataka,Inactive,2021-12-02 17:03:24
1262,Onkar Bhatia,+910504020960,DL12621964,In-house,Mumbai,Maharashtra,Active,2025-05-11 13:54:24
1263,Vidur Bhatnagar,+917218768368,DL12631961,In-house,New Delhi,Delhi,Inactive,2024-09-18 00:56:38
1264,Devansh Sankar,2610496377,DL12648527,EcomExpress,Nagpur,Maharashtra,Active,2022-12-13 11:26:45
1265,Emir Hayre,06450632690,DL12655563,Shadowfax,Surat,Gujarat,Active,2024-01-22 02:26:47
1266,Madhup Kalla,01243369371,DL12665122,In-house,Coimbatore,Tamil Nadu,Inactive,2022-01-26 18:59:28
1267,Raghav Deep,07875525059,DL12675485,BlueDart,Coimbatore,Tamil Nadu,Inactive,2021-03-09 04:02:45
1268,Baiju Halder,09362641652,DL12686286,Shadowfax,Chennai,Tamil Nadu,Active,2024-12-08 03:38:30
1269,Anvi Loyal,0311038756,DL12697564,BlueDart,New Delhi,Delhi,Active,2020-04-28 16:28:55
1270,Divit Jani,+917297020532,DL12704769,BlueDart,Nagpur,Maharashtra,Inactive,2021-02-12 18:07:00
1271,Madhav Buch,08730280247,DL12714750,Delhivery,Pune,Maharashtra,Active,2024-11-04 15:36:55
1272,Baiju Bose,+913749187731,DL12723304,In-house,Mysuru,Karnataka,Inactive,2021-07-02 17:14:59
1273,Ishaan Baria,9739701856,DL12737060,Shadowfax,Bengaluru,Karnataka,Inactive,2023-06-18 07:52:32
1274,Vardaniya Kota,+914699150280,DL12746805,BlueDart,Ahmedabad,Gujarat,Inactive,2024-09-19 00:47:25
1275,Vaibhav Khanna,09146540612,DL12758669,Delhivery,Bengaluru,Karnataka,Active,2020-04-13 07:09:42
1276,Shaan Dixit,00864777937,DL12766340,BlueDart,Bengaluru,Karnataka,Inactive,2023-06-05 12:57:26
1277,Hridaan Shah,+912832604774,DL12779374,In-house,Coimbatore,Tamil Nadu,Active,2021-09-17 06:16:53
1278,Taran Krish,00652557866,DL12784535,EcomExpress,Coimbatore,Tamil Nadu,Active,2022-07-06 05:46:55
1279,Dishani Brahmbhatt,+911879178741,DL12793746,In-house,Ahmedabad,Gujarat,Active,2020-10-19 12:01:58
1280,Aayush Sibal,03591387263,DL12805707,Shadowfax,Chennai,Tamil Nadu,Inactive,2023-09-01 08:58:17
1281,Arhaan Kota,+912840468028,DL12811905,Delhivery,Bengaluru,Karnataka,Inactive,2021-08-19 17:55:25
1282,Darshit Bhalla,4046664471,DL12827811,Shadowfax,Mysuru,Karnataka,Active,2023-06-27 09:02:29
1283,Samar Kale,06714737374,DL12836375,In-house,Mysuru,Karnataka,Inactive,2023-02-25 03:24:05
1284,Aayush Date,+918820852565,DL12846981,EcomExpress,Nagpur,Maharashtra,Active,2022-06-06 14:47:24
1285,Aradhya Yadav,08629003789,DL12857270,In-house,Bengaluru,Karnataka,Active,2023-09-22 07:51:48
1286,Vivaan Sachar,03584697816,DL12861443,Delhivery,Nagpur,Maharashtra,Inactive,2024-07-08 11:17:45
1287,Darshit Batra,+913173447172,DL12876923,BlueDart,Mysuru,Karnataka,Inactive,2023-12-11 15:33:49
1288,Vivaan Ramaswamy,9241096316,DL12885825,EcomExpress,Chennai,Tamil Nadu,Inactive,2023-12-27 16:49:31
1289,Jayesh Aggarwal,+917840728419,DL12892193,Delhivery,Nagpur,Maharashtra,Inactive,2023-09-21 18:16:31
1290,Pari Bhardwaj,2160198350,DL12901001,BlueDart,Coimbatore,Tamil Nadu,Active,2022-11-18 19:29:08
1291,Hrishita Singhal,02831040824,DL12916896,Delhivery,Chennai,Tamil Nadu,Active,2023-04-06 03:26:02
1292,Trisha Kamdar,7380574091,DL12925381,BlueDart,Mumbai,Maharashtra,Active,2024-05-02 17:20:47
1293,Badal Contractor,+914754969624,DL12934435,EcomExpress,Bengaluru,Karnataka,Active,2024-12-17 08:51:30
1294,Saksham Mandal,+914170167523,DL12941291,Delhivery,Coimbatore,Tamil Nadu,Inactive,2025-05-21 02:41:44
1295,Sara Mander,+913957912342,DL12951158,Delhivery,Pune,Maharashtra,Inactive,2024-04-20 01:35:55
1296,Vedika Das,09849169547,DL12966541,EcomExpress,Surat,Gujarat,Inactive,2021-09-12 12:00:55
1297,Jayan Varghese,+919180090030,DL12976259,EcomExpress,Chennai,Tamil Nadu,Inactive,2024-10-21 00:26:46
1298,Ishaan Iyer,+911153644441,DL12981395,BlueDart,Ahmedabad,Gujarat,Inactive,2020-07-11 04:21:56
1299,Samarth Sagar,05580491156,DL12998942,In-house,Pune,Maharashtra,Inactive,2025-05-31 12:47:36
1300,Aaryahi Dugal,5324125296,DL13007190,EcomExpress,Pune,Maharashtra,Inactive,2020-04-19 14:30:02
1301,Tarini Varty,1494327010,DL13013399,Delhivery,New Delhi,Delhi,Inactive,2023-08-06 14:14:40
1302,Azad Guha,05456050542,DL13025334,BlueDart,Bengaluru,Karnataka,Inactive,2024-02-17 14:08:14
1303,Riya Khosla,+919560942721,DL13038962,In-house,Coimbatore,Tamil Nadu,Inactive,2022-11-05 04:10:49
1304,Advika Virk,6502690109,DL13045258,Delhivery,New Delhi,Delhi,Inactive,2023-06-15 21:05:40
1305,Dhanuk Loyal,02714397184,DL13052875,BlueDart,New Delhi,Delhi,Active,2025-08-27 12:39:43
1306,Nayantara Raja,+917003575991,DL13065989,BlueDart,Ahmedabad,Gujarat,Active,2023-08-03 04:49:29
1307,Yuvaan Rajagopalan,00504522782,DL13074265,In-house,Bengaluru,Karnataka,Inactive,2024-01-30 23:54:42
1308,Kanav Dewan,3740471907,DL13089278,Delhivery,Mysuru,Karnataka,Active,2020-11-26 13:13:02
1309,Kavya Borde,5676009922,DL13095651,Delhivery,Ahmedabad,Gujarat,Active,2020-12-12 13:07:03
1310,Jayant Vohra,03509665229,DL13109269,Delhivery,Chennai,Tamil Nadu,Inactive,2020-11-26 23:43:26
1311,Emir Shroff,0167987787,DL13114672,Shadowfax,Bengaluru,Karnataka,Inactive,2022-09-06 08:28:28
1312,Aayush Doctor,01480671887,DL13126221,EcomExpress,Coimbatore,Tamil Nadu,Inactive,2023-11-15 22:06:52
1313,Kiara Srivastava,+912472062687,DL13133181,In-house,Chennai,Tamil Nadu,Active,2021-08-13 19:43:15
1314,Oorja Behl,3853427513,DL13145420,In-house,New Delhi,Delhi,Active,2025-02-26 10:34:43
1315,Romil Dayal,08386315621,DL13153948,BlueDart,Coimbatore,Tamil Nadu,Active,2022-07-26 20:13:31
1316,Madhup Som,8434151087,DL13163988,In-house,Coimbatore,Tamil Nadu,Inactive,2020-07-07 20:20:31
1317,Kabir Karnik,+915555012359,DL13176620,BlueDart,New Delhi,Delhi,Active,2025-03-11 12:38:28
1318,Kaira Agate,00819269473,DL13189106,Delhivery,New Delhi,Delhi,Inactive,2023-03-07 01:18:27
1319,Tiya Dubey,+918253292929,DL13197659,BlueDart,Surat,Gujarat,Inactive,2022-06-22 13:00:12
1320,Tara Kuruvilla,4270130533,DL13209994,BlueDart,Bengaluru,Karnataka,Active,2024-07-03 20:42:05
1321,Akarsh Dhingra,05754397282,DL13214999,EcomExpress,New Delhi,Delhi,Active,2024-08-26 22:58:51
1322,Gatik Kade,8027221411,DL13225033,Shadowfax,New Delhi,Delhi,Inactive,2021-02-04 21:00:43
1323,Piya Mannan,8706219235,DL13232884,EcomExpress,Chennai,Tamil Nadu,Inactive,2025-01-04 04:06:47
1324,Inaaya  Sane,+918953881069,DL13246207,In-house,Pune,Maharashtra,Active,2024-05-01 00:55:35
1325,Faiyaz Lata,+911147513773,DL13257040,BlueDart,New Delhi,Delhi,Inactive,2022-04-14 11:21:06
1326,Tiya Ganguly,8550897289,DL13268704,Shadowfax,Coimbatore,Tamil Nadu,Active,2022-02-26 21:50:40
1327,Rania Krishnamurthy,2266386587,DL13277132,BlueDart,Ahmedabad,Gujarat,Active,2024-10-23 07:21:59
1328,Heer Chowdhury,4917796022,DL13283455,BlueDart,Nagpur,Maharashtra,Active,2022-08-12 09:32:27
1329,Yuvraj  Singhal,01742828336,DL13293867,In-house,Ahmedabad,Gujarat,Inactive,2020-03-23 20:12:23
1330,Dhruv Ramakrishnan,4044453774,DL13305644,In-house,Mysuru,Karnataka,Active,2022-10-17 20:36:27
1331,Arhaan Ganguly,00228611707,DL13313442,BlueDart,Ahmedabad,Gujarat,Inactive,2024-04-21 16:56:44
1332,Seher Wason,+913090211847,DL13327241,In-house,Mysuru,Karnataka,Active,2025-08-16 23:57:27
1333,Ayesha Tiwari,+912841930009,DL13337246,Delhivery,New Delhi,Delhi,Active,2020-12-08 21:12:47
1334,Shray Solanki,00569594417,DL13345365,Delhivery,Mysuru,Karnataka,Active,2024-07-10 23:40:57
1335,Fateh Butala,9714308221,DL13351204,Shadowfax,New Delhi,Delhi,Inactive,2022-05-18 14:09:54
1336,Gatik Zacharia,1592453356,DL13365145,EcomExpress,Pune,Maharashtra,Inactive,2024-04-08 18:50:31
1337,Jivika Raja,7407557746,DL13377829,Delhivery,New Delhi,Delhi,Active,2024-04-01 08:56:28
1338,Vaibhav Kannan,4262650629,DL13388986,Shadowfax,Ahmedabad,Gujarat,Active,2023-01-10 12:01:28
1339,Shamik Master,+917700994284,DL13398903,EcomExpress,Coimbatore,Tamil Nadu,Inactive,2022-12-19 17:36:40
1340,Dhanuk Char,9759876031,DL13406238,In-house,Surat,Gujarat,Inactive,2020-02-13 07:46:36
1341,Kiaan Andra,7081026020,DL13419210,Delhivery,Mysuru,Karnataka,Active,2023-02-12 12:36:17
1342,Purab Balakrishnan,7320631595,DL13427452,Shadowfax,New Delhi,Delhi,Active,2025-04-21 16:20:29
1343,Amani Sridhar,00049997452,DL13432056,BlueDart,New Delhi,Delhi,Inactive,2022-06-04 00:52:19
1344,Miraan Chawla,4559925878,DL13442114,EcomExpress,Bengaluru,Karnataka,Inactive,2022-04-08 03:20:00
1345,Siya Borde,+919151468664,DL13459544,In-house,Bengaluru,Karnataka,Active,2021-12-09 11:11:13
1346,Yuvraj  Thaker,8019642077,DL13466385,In-house,Coimbatore,Tamil Nadu,Inactive,2020-05-06 22:28:14
1347,Emir Mani,+918468188214,DL13473582,Delhivery,Mumbai,Maharashtra,Active,2020-03-05 01:08:28
1348,Mamooty Hayre,1934909335,DL13484797,Shadowfax,New Delhi,Delhi,Active,2020-01-26 13:25:09
1349,Divyansh Agarwal,01900703449,DL13495904,Shadowfax,Coimbatore,Tamil Nadu,Active,2024-01-24 05:10:08
1350,Purab Goel,+910735020365,DL13503347,EcomExpress,New Delhi,Delhi,Inactive,2022-03-05 00:36:34
1351,Romil Kuruvilla,06281453137,DL13519417,BlueDart,Bengaluru,Karnataka,Inactive,2025-01-03 09:19:05
1352,Lavanya Kanda,09138665509,DL13529607,In-house,Pune,Maharashtra,Active,2025-04-25 19:31:54
1353,Advika Raman,+917756183430,DL13532794,Shadowfax,Chennai,Tamil Nadu,Inactive,2020-05-29 19:21:19
1354,Zain Sabharwal,2526241253,DL13543424,Shadowfax,Coimbatore,Tamil Nadu,Active,2023-04-24 13:29:54
1355,Ira Sehgal,+915731625240,DL13554354,In-house,Surat,Gujarat,Inactive,2020-06-07 02:48:33
1356,Heer Kumer,06373064652,DL13562933,Delhivery,Mysuru,Karnataka,Inactive,2024-05-15 20:15:22
1357,Indranil Basak,5726805734,DL13576234,BlueDart,Coimbatore,Tamil Nadu,Inactive,2023-11-03 21:23:58
1358,Jivika Bhagat,+919530519620,DL13583749,In-house,New Delhi,Delhi,Inactive,2022-02-15 16:15:00
1359,Tiya Doctor,+910456843515,DL13599120,EcomExpress,New Delhi,Delhi,Inactive,2024-10-11 08:49:44
1360,Navya Kumer,+910732753474,DL13607967,Shadowfax,Coimbatore,Tamil Nadu,Inactive,2025-07-25 14:53:14
1361,Hazel Dutta,7468777332,DL13617282,In-house,Bengaluru,Karnataka,Active,2021-11-24 19:38:39
1362,Yakshit Kamdar,9540359961,DL13628181,BlueDart,New Delhi,Delhi,Inactive,2020-09-26 04:45:47
1363,Anika Wadhwa,+912788518091,DL13633510,EcomExpress,Mysuru,Karnataka,Active,2020-03-16 06:03:22
1364,Amira Yohannan,00931886624,DL13641898,EcomExpress,Bengaluru,Karnataka,Active,2021-07-05 15:29:01
1365,Sana Dasgupta,09359508417,DL13653229,EcomExpress,Ahmedabad,Gujarat,Inactive,2021-06-21 09:53:59
1366,Samiha Jain,6828711886,DL13666470,Shadowfax,Mysuru,Karnataka,Active,2020-08-13 16:39:24
1367,Nirvaan Rama,+912164567225,DL13679195,BlueDart,Mumbai,Maharashtra,Inactive,2021-12-27 04:22:22
1368,Rhea Hans,09933831575,DL13687008,EcomExpress,New Delhi,Delhi,Active,2021-07-17 04:26:04
1369,Umang Rau,+912020263148,DL13695250,In-house,Ahmedabad,Gujarat,Inactive,2025-02-28 02:26:45
1370,Kavya Gala,02049838213,DL13706235,In-house,Mysuru,Karnataka,Inactive,2020-11-12 16:38:17
1371,Dhanush Toor,9846686527,DL13718443,Delhivery,New Delhi,Delhi,Inactive,2022-03-13 00:32:27
1372,Anya Sibal,9064830880,DL13729582,In-house,Ahmedabad,Gujarat,Active,2023-10-21 17:10:29
1373,Piya Sandal,+915329985325,DL13734066,In-house,New Delhi,Delhi,Active,2023-12-07 04:19:34
1374,Nishith Taneja,09165047749,DL13744870,BlueDart,Surat,Gujarat,Active,2021-07-20 18:13:04
1375,Divit Garde,1459485753,DL13754124,Delhivery,Bengaluru,Karnataka,Inactive,2020-11-08 05:18:22
1376,Anya Karnik,05211292905,DL13768390,Shadowfax,Bengaluru,Karnataka,Inactive,2021-07-31 02:13:43
1377,Khushi Dugar,3500617299,DL13779136,EcomExpress,Ahmedabad,Gujarat,Inactive,2023-04-01 21:10:22
1378,Lavanya Mannan,08349132760,DL13781927,Delhivery,Bengaluru,Karnataka,Active,2020-03-26 15:10:21
1379,Urvi Barman,4754781636,DL13795304,EcomExpress,Chennai,Tamil Nadu,Inactive,2021-12-04 17:35:23
1380,Priyansh Sane,3341512079,DL13806851,EcomExpress,Ahmedabad,Gujarat,Active,2024-12-21 23:53:44
1381,Misha Barad,00616110496,DL13815137,In-house,Coimbatore,Tamil Nadu,Inactive,2020-07-03 09:56:55
1382,Kavya Chatterjee,2250784219,DL13826491,EcomExpress,Mysuru,Karnataka,Inactive,2023-03-04 19:27:21
1383,Prisha Borra,+919087850935,DL13834392,Delhivery,Bengaluru,Karnataka,Inactive,2023-05-12 21:54:35
1384,Uthkarsh Bhandari,5079645306,DL13847233,EcomExpress,New Delhi,Delhi,Active,2020-11-19 18:08:31
1385,Yashvi Bobal,9599799137,DL13855048,Delhivery,Surat,Gujarat,Inactive,2021-11-02 06:09:49
1386,Indrajit Konda,02825524723,DL13865064,EcomExpress,New Delhi,Delhi,Inactive,2022-02-19 06:08:32
1387,Parinaaz Chada,8426680508,DL13873125,BlueDart,Surat,Gujarat,Active,2021-02-21 05:03:16
1388,Lakshit Soni,+915917766654,DL13887321,EcomExpress,Bengaluru,Karnataka,Active,2022-01-05 22:32:38
1389,Vihaan Chada,+916403748048,DL13899835,Shadowfax,Mysuru,Karnataka,Inactive,2021-06-14 05:00:44
1390,Himmat Sangha,3067999111,DL13902502,Delhivery,Mysuru,Karnataka,Inactive,2023-03-10 02:14:19
1391,Hazel Walla,+911336525050,DL13917158,Shadowfax,Mumbai,Maharashtra,Inactive,2020-03-28 10:13:47
1392,Adira Bains,04158966500,DL13929898,Delhivery,Surat,Gujarat,Inactive,2023-03-01 09:48:46
1393,Alisha Comar,04872051358,DL13934240,EcomExpress,New Delhi,Delhi,Inactive,2023-07-20 00:42:55
1394,Anika Mani,+914690000833,DL13948969,Shadowfax,Chennai,Tamil Nadu,Inactive,2021-02-11 19:05:47
1395,Abram Saraf,8469609383,DL13955735,In-house,Mysuru,Karnataka,Inactive,2022-09-18 22:37:39
1396,Vihaan Wali,5687007386,DL13962984,Shadowfax,Coimbatore,Tamil Nadu,Active,2020-09-18 04:27:34
1397,Yuvaan Raval,09956909136,DL13976128,Delhivery,Mysuru,Karnataka,Inactive,2022-09-02 22:36:01
1398,Shalv Issac,7431238234,DL13984361,Delhivery,New Delhi,Delhi,Active,2021-08-30 18:55:21
1399,Aaryahi Chana,3551936092,DL13991678,In-house,Mysuru,Karnataka,Inactive,2022-10-11 07:23:17
1400,Ahana  Kale,0388089033,DL14008148,EcomExpress,Coimbatore,Tamil Nadu,Active,2022-05-24 16:39:14
1401,Ayesha Gole,02814475087,DL14018829,BlueDart,Coimbatore,Tamil Nadu,Inactive,2020-04-25 03:21:56
1402,Anaya Sharaf,09211696420,DL14029457,Delhivery,Mumbai,Maharashtra,Inactive,2020-02-04 17:34:57
1403,Raunak Sathe,00199174918,DL14031636,EcomExpress,Pune,Maharashtra,Active,2023-04-01 17:04:37
1404,Amani Viswanathan,+912176723449,DL14047206,In-house,New Delhi,Delhi,Active,2024-08-18 09:45:14
1405,Rasha Borde,09347100631,DL14054297,BlueDart,Mumbai,Maharashtra,Active,2022-10-30 09:21:22
1406,Vanya Buch,01463400885,DL14064079,Delhivery,Surat,Gujarat,Inactive,2024-10-05 22:49:16
1407,Kismat Upadhyay,5627035874,DL14073930,BlueDart,New Delhi,Delhi,Inactive,2022-05-26 08:40:14
1408,Suhana Sarin,5970921652,DL14087337,In-house,Bengaluru,Karnataka,Inactive,2022-08-12 08:41:12
1409,Urvi Kari,+910762950039,DL14099892,In-house,Nagpur,Maharashtra,Active,2020-05-05 06:14:08
1410,Devansh Vora,3665870654,DL14109571,Delhivery,New Delhi,Delhi,Inactive,2023-06-30 12:34:36
1411,Saksham Anand,08793448441,DL14118474,Delhivery,New Delhi,Delhi,Inactive,2021-12-22 09:23:05
1412,Siya Dani,7359525846,DL14125328,EcomExpress,Mysuru,Karnataka,Inactive,2024-12-26 02:58:53
1413,Miraan Sant,4084742175,DL14137553,Delhivery,Bengaluru,Karnataka,Active,2023-01-20 07:23:53
1414,Bhavin Karnik,2980775027,DL14143811,EcomExpress,New Delhi,Delhi,Inactive,2020-08-02 22:23:21
1415,Inaaya  Bhardwaj,+914867268813,DL14154076,In-house,Ahmedabad,Gujarat,Active,2023-11-29 21:23:58
1416,Vaibhav Kota,00980097582,DL14165295,Delhivery,Mysuru,Karnataka,Inactive,2024-04-13 16:05:18
1417,Pranay Zachariah,8984093374,DL14172044,EcomExpress,New Delhi,Delhi,Inactive,2020-10-21 23:47:44
1418,Pari Khalsa,2635691065,DL14189299,In-house,Mysuru,Karnataka,Active,2022-06-19 17:48:33
1419,Jayesh Lal,06718131059,DL14194569,EcomExpress,Pune,Maharashtra,Inactive,2025-07-31 08:55:57
1420,Anya Brar,6117168541,DL14201909,BlueDart,Mysuru,Karnataka,Active,2023-01-20 08:15:40
1421,Aarav Mand,07601638041,DL14219386,Delhivery,Pune,Maharashtra,Inactive,2020-10-02 03:09:44
1422,Darshit Tripathi,9672283976,DL14223368,In-house,New Delhi,Delhi,Inactive,2020-09-18 11:19:50
1423,Aaina Dalal,+914782163555,DL14233530,EcomExpress,Surat,Gujarat,Inactive,2023-02-06 19:06:22
1424,Lakshit Banerjee,06674369921,DL14248525,BlueDart,Surat,Gujarat,Inactive,2021-07-10 04:26:47
1425,Aarna Choudhury,5852427444,DL14254050,In-house,Surat,Gujarat,Inactive,2025-01-26 23:50:05
1426,Alia Gokhale,0232758101,DL14269148,Shadowfax,Ahmedabad,Gujarat,Active,2023-09-02 15:33:11
1427,Arnav Chaudhary,8251937620,DL14271007,In-house,Nagpur,Maharashtra,Active,2023-06-01 12:13:26
1428,Alia Ramakrishnan,2422553350,DL14289574,Shadowfax,Ahmedabad,Gujarat,Inactive,2023-01-31 02:12:00
1429,Fateh Chopra,06061621747,DL14291170,Delhivery,Mysuru,Karnataka,Inactive,2021-10-09 04:16:04
1430,Anahi Jaggi,6714306773,DL14306128,Delhivery,Mumbai,Maharashtra,Active,2020-03-31 17:36:15
1431,Shalv Bhatia,03391617257,DL14312446,Delhivery,Mysuru,Karnataka,Active,2020-12-12 04:51:11
1432,Saksham D’Alia,+918326484365,DL14328154,Shadowfax,New Delhi,Delhi,Inactive,2023-02-28 13:22:25
1433,Pihu D’Alia,06058626424,DL14338737,EcomExpress,Chennai,Tamil Nadu,Inactive,2021-07-09 08:09:02
1434,Stuvan Hayre,1550046718,DL14344828,BlueDart,New Delhi,Delhi,Inactive,2022-08-05 00:42:32
1435,Ishita Jha,0847067495,DL14356652,BlueDart,Ahmedabad,Gujarat,Inactive,2023-04-08 14:39:43
1436,Jiya Sankaran,+910847683174,DL14364382,In-house,Bengaluru,Karnataka,Active,2021-05-07 10:55:09
1437,Vaibhav Dutta,6629193639,DL14372406,Shadowfax,New Delhi,Delhi,Inactive,2025-03-30 12:52:55
1438,Piya Devi,02289562389,DL14389873,EcomExpress,New Delhi,Delhi,Active,2020-06-04 03:56:36
1439,Raunak Sidhu,+915520645703,DL14393463,Delhivery,Mysuru,Karnataka,Inactive,2024-12-29 08:19:09
1440,Nayantara Balan,06274030574,DL14406990,In-house,Mumbai,Maharashtra,Inactive,2023-10-02 22:39:01
1441,Taimur Bakshi,+915036447422,DL14418150,BlueDart,Ahmedabad,Gujarat,Inactive,2024-07-26 02:46:42
1442,Onkar Bains,7023017611,DL14425964,Delhivery,New Delhi,Delhi,Inactive,2020-05-03 01:50:29
1443,Kavya Korpal,3193648834,DL14437958,In-house,New Delhi,Delhi,Inactive,2022-06-25 18:03:00
1444,Anahi Chaudry,4552328220,DL14441012,EcomExpress,Ahmedabad,Gujarat,Inactive,2020-03-21 04:24:41
1445,Dhruv Dewan,00701320986,DL14451778,In-house,New Delhi,Delhi,Inactive,2023-02-10 12:02:01
1446,Suhana Chandra,3392874516,DL14463947,In-house,Pune,Maharashtra,Inactive,2022-10-30 06:32:28
1447,Yasmin Saini,8404214883,DL14474948,Delhivery,Surat,Gujarat,Inactive,2025-02-03 14:10:52
1448,Gatik Iyengar,02356147681,DL14487525,BlueDart,New Delhi,Delhi,Active,2022-05-03 09:11:41
1449,Jhanvi Barad,09535698590,DL14498708,Shadowfax,Coimbatore,Tamil Nadu,Active,2021-11-10 08:31:43
1450,Madhav Sunder,3577737047,DL14505230,In-house,Mysuru,Karnataka,Inactive,2020-03-05 11:02:27
1451,Seher Sem,04344760567,DL14511728,BlueDart,New Delhi,Delhi,Active,2021-03-30 20:46:46
1452,Madhav Sethi,02824517921,DL14521571,Shadowfax,New Delhi,Delhi,Inactive,2020-01-29 23:29:02
1453,Nitara Kala,05789762210,DL14534573,BlueDart,Coimbatore,Tamil Nadu,Active,2020-01-24 23:56:57
1454,Yakshit Bains,3901499909,DL14546203,EcomExpress,Nagpur,Maharashtra,Inactive,2023-11-11 21:32:56
1455,Khushi Lanka,03126988766,DL14558872,Shadowfax,Mysuru,Karnataka,Inactive,2022-09-03 10:20:53
1456,Sana Bhatt,06281447822,DL14567894,BlueDart,Pune,Maharashtra,Inactive,2025-06-03 20:50:05
1457,Nishith Sharma,02120843221,DL14576563,Delhivery,Chennai,Tamil Nadu,Inactive,2023-11-04 03:33:36
1458,Yuvraj  Tella,+917019058225,DL14581565,BlueDart,Pune,Maharashtra,Active,2025-06-13 06:49:01
1459,Samaira Warrior,5692855447,DL14597753,EcomExpress,Bengaluru,Karnataka,Active,2024-12-12 08:54:25
1460,Aarush Rajagopalan,1711667717,DL14601913,Shadowfax,Ahmedabad,Gujarat,Active,2023-08-20 13:34:35
1461,Prerak Sane,+918349919687,DL14611924,Shadowfax,Coimbatore,Tamil Nadu,Active,2022-10-09 03:04:10
1462,Sana Vyas,06723429138,DL14623901,Delhivery,Surat,Gujarat,Inactive,2022-10-21 19:09:47
1463,Mahika Khare,05313032049,DL14634086,Delhivery,Mumbai,Maharashtra,Inactive,2024-06-08 09:04:00
1464,Romil Madan,0249348069,DL14648954,In-house,Bengaluru,Karnataka,Inactive,2024-02-07 08:27:48
1465,Madhup Johal,+919207272267,DL14657612,EcomExpress,Mumbai,Maharashtra,Active,2020-12-31 01:42:53
1466,Bhavin Goyal,4691346912,DL14664742,EcomExpress,Ahmedabad,Gujarat,Active,2022-03-30 23:50:30
1467,Khushi Dalal,02446884277,DL14676474,Delhivery,Coimbatore,Tamil Nadu,Active,2020-12-08 19:42:42
1468,Stuvan Savant,+914734047814,DL14685858,BlueDart,Mysuru,Karnataka,Inactive,2023-11-19 15:51:18
1469,Kiaan Thakkar,5760847894,DL14693319,EcomExpress,Coimbatore,Tamil Nadu,Active,2023-11-01 09:21:56
1470,Jivin Banerjee,5828837877,DL14704842,BlueDart,Mysuru,Karnataka,Inactive,2021-02-22 08:02:16
1471,Divit Shankar,8122127148,DL14716899,Shadowfax,New Delhi,Delhi,Inactive,2023-04-08 08:56:29
1472,Hrishita Kamdar,5531352660,DL14724971,Shadowfax,Coimbatore,Tamil Nadu,Active,2023-12-17 23:28:33
1473,Hridaan Sem,7654449227,DL14735506,EcomExpress,Surat,Gujarat,Active,2021-09-12 01:07:15
1474,Neelofar Chauhan,07638513573,DL14742816,Delhivery,Mumbai,Maharashtra,Inactive,2020-03-10 11:01:24
1475,Shray Dhawan,08151368156,DL14751461,Delhivery,Coimbatore,Tamil Nadu,Inactive,2022-05-17 17:26:10
1476,Pihu Ghose,4363781313,DL14761349,In-house,Bengaluru,Karnataka,Active,2022-06-27 05:15:20
