order_id,client_id,customer_name,customer_phone,delivery_address_line1,delivery_address_line2,city,state,pincode,order_date,promised_delivery_date,actual_delivery_date,status,payment_mode,amount,failure_reason,created_at
4160,14,Saira Sur,2289315623,"H.No. 304
Yogi Street",Deshmukh Road,Mumbai,Maharashtra,819985,2025-09-04 21:37:53,2025-09-08 21:37:53,2025-09-09 21:37:53,Delivered,COD,759.05,,2025-06-18 17:35:47
4161,292,Biju Keer,02360726374,"728, Ramesh Nagar",Wali Street,New Delhi,Delhi,556403,2025-05-04 13:38:59,2025-05-09 13:38:59,2025-05-10 13:38:59,Delivered,Prepaid,4252.48,,2025-02-19 08:36:06
4162,143,Zain Brahmbhatt,+917149353170,"H.No. 382
Dutt Path",Tata Chowk,Ahmedabad,Gujarat,539291,2025-03-08 21:06:54,2025-03-13 21:06:54,,Pending,Prepaid,2319.48,,2025-06-27 21:10:03
4163,292,Samaira Shan,01615213522,"05/484
Bumb Path",Borra Path,Ahmedabad,Gujarat,248992,2025-07-15 15:28:57,2025-07-16 15:28:57,,Pending,Prepaid,1697.65,,2025-02-07 04:32:40
4164,91,Keya Bhandari,08214227986,"884, Edwin Ganj",Butala,Pune,Maharashtra,994748,2025-03-21 09:13:47,2025-03-23 09:13:47,2025-03-25 09:13:47,Delivered,COD,849.05,,2025-01-27 21:23:19
4165,456,Saira Bali,6411578750,"H.No. 30, Ranganathan Marg",Bera,New Delhi,Delhi,635105,2025-08-27 22:57:54,2025-08-30 22:57:54,,Pending,Prepaid,1980.55,,2025-02-13 11:32:03
4166,422,Vidur Gole,9087356458,"H.No. 55
Majumdar Marg",Borah Circle,New Delhi,Delhi,520336,2025-05-30 14:51:02,2025-06-01 14:51:02,2025-06-01 14:51:02,Delivered,Prepaid,4559.06,,2025-07-14 03:43:48
4167,317,Ishita Jha,02297306323,"H.No. 53, Sahni Circle",Devi Chowk,Mumbai,Maharashtra,943465,2025-01-15 16:41:39,2025-01-17 16:41:39,2025-01-18 16:41:39,Delivered,Prepaid,254.1,,2025-05-08 03:13:19
4168,404,Suhana Kari,0406077278,"H.No. 80
Ramakrishnan Nagar",Bhatnagar Circle,Nagpur,Maharashtra,726968,2025-06-21 17:37:52,2025-06-23 17:37:52,,Failed,COD,2353.48,Stockout,2025-02-03 19:03:34
4169,96,Elakshi Salvi,5210499836,"H.No. 110
Magar Ganj",Gola Ganj,Surat,Gujarat,567999,2025-02-11 01:28:47,2025-02-15 01:28:47,,Pending,Prepaid,2165.4,,2025-08-17 01:35:31
4170,411,Anvi Mannan,05721678228,"H.No. 335
Chhabra Circle",Wason Marg,Mysuru,Karnataka,570667,2025-04-27 18:06:40,2025-04-29 18:06:40,,Failed,COD,1231.98,Incorrect address,2025-01-20 07:01:17
4171,163,Samarth Sawhney,0699168322,"73/786
Vaidya Street",Sundaram Marg,Surat,Gujarat,654945,2025-08-06 01:33:58,2025-08-11 01:33:58,,In-Transit,Prepaid,4449.63,,2025-03-05 13:10:03
4172,486,Mehul Rajan,3739248832,"67/385, Manne Ganj",Sampath Zila,New Delhi,Delhi,257657,2025-05-09 00:00:34,2025-05-13 00:00:34,,Returned,Prepaid,729.5,,2025-03-23 21:11:09
4173,183,Charvi Sanghvi,+915194041744,"49/71, Khalsa Circle",Master Chowk,New Delhi,Delhi,416932,2025-08-11 23:03:40,2025-08-15 23:03:40,,Pending,Prepaid,4820.36,,2025-03-08 00:31:10
4174,117,Pari Barman,+914264267127,"00, Kannan Ganj",Ravi,Bengaluru,Karnataka,234937,2025-01-29 20:19:27,2025-01-30 20:19:27,,Failed,COD,771.73,Stockout,2025-06-12 09:10:29
4175,348,Misha Sagar,9639450889,"65, Ahluwalia Chowk",Sharma Street,Surat,Gujarat,066982,2025-07-30 03:56:13,2025-08-02 03:56:13,2025-08-04 03:56:13,Delivered,Prepaid,1045.45,,2025-08-11 07:17:18
4176,211,Dishani Suresh,+910556749934,"27, Char Road",Kadakia Marg,Ahmedabad,Gujarat,439667,2025-07-05 16:22:35,2025-07-06 16:22:35,,Failed,Prepaid,833.17,Stockout,2025-03-09 11:19:30
4177,188,Lakshit Varghese,01981756040,"H.No. 05, Dasgupta Chowk",Borah Path,Mysuru,Karnataka,508844,2025-04-02 05:40:06,2025-04-05 05:40:06,,Returned,COD,1330.92,,2025-07-27 16:10:57
4178,59,Indranil Taneja,08109480774,"92/99
Sandal Zila",Kakar Road,Bengaluru,Karnataka,712388,2025-08-01 15:06:20,2025-08-06 15:06:20,,In-Transit,COD,4415.66,,2025-05-22 08:10:57
4179,114,Indranil Saran,6108872057,"14/61
Hari Zila",Bora Zila,Nagpur,Maharashtra,739383,2025-04-30 05:13:13,2025-05-02 05:13:13,,In-Transit,Prepaid,1111.87,,2025-06-16 16:56:58
4180,86,Raghav Mander,+917304870006,"H.No. 551, Bansal Path",Varghese Circle,Mumbai,Maharashtra,860748,2025-03-30 15:04:00,2025-04-01 15:04:00,,In-Transit,Prepaid,4701.33,,2025-04-29 05:18:36
4181,48,Vanya Khatri,02106940278,"26/555, Saxena",Sharaf Street,Bengaluru,Karnataka,907550,2025-06-27 23:30:19,2025-06-29 23:30:19,,Pending,Prepaid,2093.1,,2025-01-30 18:56:15
4182,448,Tiya Goda,03956406778,"931
Luthra Circle",Lall Zila,Pune,Maharashtra,725480,2025-05-20 09:59:36,2025-05-25 09:59:36,,Failed,COD,4349.54,Stockout,2025-05-24 11:19:54
4183,243,Pari Gour,09425373294,"30/310
Babu Circle",Salvi Ganj,Bengaluru,Karnataka,362187,2025-04-09 08:13:07,2025-04-11 08:13:07,,Returned,Prepaid,2918.14,,2025-05-16 06:26:54
4184,286,Nirvaan Jani,08740979181,"35/21, Sethi Ganj",Bora Path,New Delhi,Delhi,888882,2025-04-08 04:38:12,2025-04-10 04:38:12,,Pending,COD,578.85,,2025-07-31 22:01:44
4185,420,Aaina Loke,1049613894,"891, Bhandari Street",Mand Street,Surat,Gujarat,372963,2025-08-24 13:17:41,2025-08-27 13:17:41,2025-08-29 13:17:41,Delivered,Prepaid,1919.45,,2025-08-12 13:42:04
4186,254,Miraan Verma,07519144403,"83/98
Cheema Road",Sahota Path,Bengaluru,Karnataka,466718,2025-09-04 20:01:58,2025-09-06 20:01:58,2025-09-07 20:01:58,Delivered,COD,2755.81,,2025-04-11 08:59:59
4187,496,Jayant Cheema,03141279225,"H.No. 99
Taneja Path",Sodhi,Coimbatore,Tamil Nadu,933209,2025-05-22 11:05:01,2025-05-25 11:05:01,,In-Transit,Prepaid,999.88,,2025-08-03 15:43:56
4188,77,Parinaaz Lall,+914416478476,"19
Sagar Zila",Kala Road,Mysuru,Karnataka,850223,2025-07-13 21:20:22,2025-07-18 21:20:22,,Returned,COD,536.22,,2025-02-06 20:18:08
4189,218,Miraan Kulkarni,+916119179452,"64
Mandal",Balan Ganj,Pune,Maharashtra,001717,2025-01-20 16:46:06,2025-01-23 16:46:06,,Returned,Prepaid,945.94,,2025-08-02 05:11:44
4190,359,Uthkarsh Krish,08833906569,"H.No. 51
Wagle Road",Hayre Ganj,Bengaluru,Karnataka,423722,2025-01-09 05:13:00,2025-01-10 05:13:00,,Failed,COD,3674.39,Stockout,2025-05-24 18:21:59
4191,249,Rasha Vasa,+912791134789,"84/347, Joshi Nagar",Dasgupta Road,New Delhi,Delhi,583607,2025-09-08 14:05:10,2025-09-11 14:05:10,,Returned,Prepaid,2119.6,,2025-05-09 06:08:02
4192,380,Anvi Kapur,+914685295408,"H.No. 868, Doctor",Desai Ganj,Nagpur,Maharashtra,771383,2025-05-30 17:48:51,2025-06-04 17:48:51,2025-06-06 17:48:51,Delivered,Prepaid,3812.55,,2025-01-06 19:17:36
4193,279,Zoya Sekhon,09371229148,"51/780
Rama Chowk",Sharma Chowk,Pune,Maharashtra,977798,2025-08-18 00:32:49,2025-08-19 00:32:49,2025-08-20 00:32:49,Delivered,Prepaid,2501.85,,2025-01-01 22:05:37
4194,178,Sara Kar,3107042909,"H.No. 234, Reddy Street",Dewan Road,Ahmedabad,Gujarat,418120,2025-07-06 10:17:00,2025-07-10 10:17:00,,In-Transit,COD,1047.12,,2025-04-05 17:08:55
4195,238,Shayak Kamdar,+913192067532,"H.No. 22, Chopra Nagar",Ganesh Chowk,Chennai,Tamil Nadu,966058,2025-07-07 01:52:30,2025-07-09 01:52:30,,Returned,Prepaid,4695.37,,2025-09-09 21:22:59
4196,398,Madhav Agrawal,5629702105,"H.No. 488
Chatterjee Street",Mani Marg,New Delhi,Delhi,702093,2025-01-06 05:13:42,2025-01-11 05:13:42,,In-Transit,Prepaid,4604.1,,2025-08-17 05:18:11
4197,256,Bhamini Kari,+917193101651,"H.No. 31, Toor Circle",Buch Zila,Mysuru,Karnataka,578578,2025-09-06 21:16:46,2025-09-09 21:16:46,,In-Transit,COD,1726.98,,2025-05-15 16:19:19
4198,251,Bhavin Dayal,06559909484,"H.No. 94, Manda Circle",Hayre Zila,Mumbai,Maharashtra,132163,2025-05-06 23:58:55,2025-05-08 23:58:55,,Returned,COD,3946.58,,2025-04-03 11:32:33
4199,468,Elakshi Walia,01867160357,"H.No. 57
Agarwal Nagar",Jha Nagar,Pune,Maharashtra,916973,2025-04-27 12:48:48,2025-05-02 12:48:48,,Pending,COD,4881.16,,2025-02-06 11:50:56
4200,396,Onkar D’Alia,+917747991925,"69, Aggarwal Ganj",Devan Zila,Chennai,Tamil Nadu,803937,2025-05-14 19:57:42,2025-05-16 19:57:42,,In-Transit,COD,3683.36,,2025-06-05 02:30:27
4201,109,Badal Saraf,08162055390,"H.No. 45, Master Road",Kadakia Ganj,Ahmedabad,Gujarat,845141,2025-05-27 22:30:13,2025-05-30 22:30:13,,Failed,Prepaid,4997.36,Incorrect address,2025-05-07 21:37:07
4202,412,Madhup Johal,09339140853,"26/22
Chahal Ganj",Batra Chowk,Pune,Maharashtra,161079,2025-06-26 19:31:59,2025-06-30 19:31:59,,Returned,Prepaid,1508.79,,2025-09-04 20:58:46
4203,173,Piya Kapadia,2309650849,"60
Gola Street",Bail Zila,Chennai,Tamil Nadu,440756,2025-06-12 21:36:56,2025-06-13 21:36:56,,Failed,COD,3711.95,Stockout,2025-01-05 02:02:56
4204,115,Samarth Dutta,7938016827,"H.No. 53, Chopra Marg",Rama Zila,Bengaluru,Karnataka,768748,2025-07-22 08:20:31,2025-07-26 08:20:31,2025-07-26 08:20:31,Delivered,COD,1100.93,,2025-02-21 14:21:30
4205,113,Anaya Swamy,+913765877488,"95, Ganguly Marg",Cheema Zila,Chennai,Tamil Nadu,149975,2025-06-11 01:48:33,2025-06-12 01:48:33,,Returned,COD,2443.08,,2025-05-26 09:26:26
4206,103,Urvi Choudhary,08518086995,"15/130
Hari Nagar",Baral Path,Bengaluru,Karnataka,960842,2025-03-17 14:45:30,2025-03-22 14:45:30,,Pending,COD,4020.66,,2025-04-14 12:50:11
4207,280,Jhanvi Arya,+914725865038,"H.No. 698, Mann Path",Shanker Street,Coimbatore,Tamil Nadu,473407,2025-07-16 23:02:10,2025-07-18 23:02:10,,In-Transit,COD,3384.3,,2025-03-24 03:18:50
4208,229,Vihaan Keer,+915430003813,"H.No. 971, Dash Circle",Sathe Path,Nagpur,Maharashtra,582500,2025-02-18 04:56:30,2025-02-19 04:56:30,2025-02-19 04:56:30,Delivered,COD,4040.46,,2025-07-01 19:20:40
4209,356,Lavanya Tripathi,+916146140989,"97/91
Sastry Ganj",Dubey Nagar,Coimbatore,Tamil Nadu,094004,2025-07-07 21:35:46,2025-07-12 21:35:46,,Pending,COD,838.43,,2025-03-27 00:57:18
4210,495,Lagan Vig,03520662909,"22/556
Date Chowk",Rattan Zila,Bengaluru,Karnataka,281684,2025-01-23 19:58:36,2025-01-28 19:58:36,,Returned,COD,2058.69,,2025-06-26 02:49:26
4211,148,Dishani Kanda,+911966779429,"40/05
Cherian Road",Mannan Zila,New Delhi,Delhi,642831,2025-08-11 15:03:38,2025-08-12 15:03:38,,In-Transit,Prepaid,2026.76,,2025-08-24 23:08:39
4212,368,Ishaan Goyal,8305472907,"24/30, Deshpande Street",Cherian Nagar,Bengaluru,Karnataka,222268,2025-08-16 17:39:06,2025-08-20 17:39:06,,Pending,COD,4576.9,,2025-06-27 11:26:30
4213,291,Miraan Borah,1886975670,"24
Hayre Zila",Desai Chowk,Nagpur,Maharashtra,488148,2025-07-14 07:05:59,2025-07-18 07:05:59,,In-Transit,Prepaid,1358.21,,2025-05-09 14:31:37
4214,147,Aniruddh Kulkarni,02773238980,"56/994, Bhavsar Zila",Bahl Zila,Chennai,Tamil Nadu,448796,2025-02-23 12:50:21,2025-02-27 12:50:21,2025-02-28 12:50:21,Delivered,Prepaid,4659.58,,2025-03-28 06:22:08
4215,356,Kiaan Kade,9593096534,"011, Shankar Nagar",Thakkar Road,New Delhi,Delhi,484842,2025-04-21 20:25:12,2025-04-23 20:25:12,2025-04-25 20:25:12,Delivered,COD,615.88,,2025-04-16 03:53:32
4216,172,Hansh Salvi,0601577719,"72/93, Bains Nagar",Amble Nagar,Ahmedabad,Gujarat,386893,2025-02-27 23:02:46,2025-03-04 23:02:46,,Pending,COD,4670.17,,2025-03-09 11:00:20
4217,356,Divyansh Khurana,00837493651,"49/84, Seth Zila",Tata,New Delhi,Delhi,084751,2025-02-24 09:50:07,2025-02-26 09:50:07,,Pending,Prepaid,3479.39,,2025-08-22 03:40:45
4218,156,Vardaniya Trivedi,+911232592486,"037, Sachdeva Circle",Buch Marg,Mysuru,Karnataka,492308,2025-05-26 06:57:12,2025-05-28 06:57:12,,Returned,Prepaid,538.05,,2025-09-08 09:45:57
4219,294,Ranbir Iyer,8515983532,"90/857
Gara Ganj",Vala,Coimbatore,Tamil Nadu,004671,2025-08-11 21:52:57,2025-08-13 21:52:57,,Returned,Prepaid,3595.18,,2025-05-25 18:53:58
4220,180,Mamooty Chaudhuri,05670273107,"401
Dora Path",Bhat Circle,Mumbai,Maharashtra,849884,2025-07-22 17:59:03,2025-07-24 17:59:03,2025-07-25 17:59:03,Delivered,COD,2374.73,,2025-06-18 03:03:11
4221,139,Kiara Din,8819247133,"06/959, Devan Road",Ramaswamy Marg,Pune,Maharashtra,267610,2025-09-09 20:37:07,2025-09-12 20:37:07,,Pending,COD,2714.88,,2025-04-06 03:20:24
4222,113,Jivin Kade,6515291042,"67/671, Contractor Street",Thakkar Chowk,Ahmedabad,Gujarat,548345,2025-02-21 12:02:03,2025-02-25 12:02:03,,Failed,COD,2521.44,Stockout,2025-06-04 20:19:16
4223,335,Zara Sarraf,06002806254,"15/46, Srinivas Circle",Sengupta Street,Ahmedabad,Gujarat,918616,2025-08-25 02:02:30,2025-08-26 02:02:30,,In-Transit,Prepaid,2106.92,,2025-04-21 23:17:04
4224,24,Samarth Mandal,1039687541,"61/66
Sant Ganj",Doctor Path,Mumbai,Maharashtra,919766,2025-06-05 03:04:45,2025-06-07 03:04:45,,Returned,Prepaid,387.43,,2025-04-02 22:26:54
4225,416,Riya Sagar,+916509422628,"693
Halder Nagar",Sheth Path,Nagpur,Maharashtra,030749,2025-02-09 00:19:26,2025-02-13 00:19:26,,Pending,Prepaid,4245.76,,2025-09-09 20:33:00
4226,165,Pari Chakraborty,+912185898488,"32, Kar Chowk",Rattan Zila,Pune,Maharashtra,306608,2025-03-23 20:18:27,2025-03-27 20:18:27,,In-Transit,COD,2820.93,,2025-03-18 03:55:59
4227,210,Yasmin Comar,9976213903,"H.No. 793, Kadakia Road",Konda Zila,Surat,Gujarat,752385,2025-01-19 15:43:38,2025-01-20 15:43:38,,Pending,COD,2375.45,,2025-06-25 11:58:00
4228,47,Anika De,6602925321,"943, Goswami Street",Chandran Marg,Coimbatore,Tamil Nadu,544376,2025-03-10 18:46:21,2025-03-13 18:46:21,,In-Transit,COD,1947.46,,2025-03-21 13:40:47
4229,224,Vedika Hayer,0107120367,"12/43
Kuruvilla",Kara Street,New Delhi,Delhi,200685,2025-07-03 23:22:07,2025-07-07 23:22:07,,In-Transit,Prepaid,3422.53,,2025-07-22 22:19:13
4230,38,Stuvan Bala,7422180924,"70
Salvi Nagar",Krishna Ganj,New Delhi,Delhi,069451,2025-02-18 12:45:32,2025-02-19 12:45:32,,Failed,Prepaid,1428.97,Traffic congestion,2025-03-25 12:09:05
4231,185,Armaan Kothari,3630922247,"06/259, Srinivasan Zila",Lanka Street,Bengaluru,Karnataka,872258,2025-07-20 23:05:59,2025-07-21 23:05:59,,Failed,Prepaid,2151.92,Traffic congestion,2025-03-03 11:37:10
4232,480,Seher Wali,2474167756,"H.No. 152
Mane",Sandal Zila,Bengaluru,Karnataka,240089,2025-04-11 10:45:28,2025-04-14 10:45:28,,Failed,Prepaid,2533.31,Warehouse delay,2025-04-07 05:23:14
4233,17,Vidur Sharaf,01875826745,"55, Gola Nagar",Zacharia Street,New Delhi,Delhi,573761,2025-04-24 14:19:32,2025-04-26 14:19:32,,Returned,COD,927.84,,2025-04-02 06:26:17
4234,414,Pranay Konda,0303086508,"183
Cherian Circle",Din,Pune,Maharashtra,810512,2025-09-10 07:44:14,2025-09-14 07:44:14,,In-Transit,COD,579.23,,2025-07-25 19:53:19
4235,412,Sara Cheema,+916023454779,"H.No. 69, Kunda Street",Bir Marg,Pune,Maharashtra,891636,2025-01-05 09:02:59,2025-01-06 09:02:59,,Returned,Prepaid,2235.74,,2025-07-23 07:33:17
4236,197,Vaibhav Chandran,+919801951791,"365
Sundaram Chowk",Ben Street,Nagpur,Maharashtra,674210,2025-04-25 12:51:44,2025-04-30 12:51:44,2025-04-30 12:51:44,Delivered,Prepaid,638.33,,2025-05-11 09:17:11
4237,234,Raunak Karan,+913344269375,"54/410
Andra Zila",Rao Marg,Mysuru,Karnataka,970870,2025-04-25 12:36:56,2025-04-30 12:36:56,,Pending,Prepaid,955.55,,2025-06-19 13:41:39
4238,112,Lavanya Karnik,+916163467429,"01/98, Gara Nagar",Chaudhry Marg,Surat,Gujarat,164353,2025-04-30 22:14:06,2025-05-03 22:14:06,2025-05-05 22:14:06,Delivered,Prepaid,4391.33,,2025-02-16 16:15:39
4239,6,Taimur Ravel,7484466758,"60/12
Mani Path",Mangat,Chennai,Tamil Nadu,923820,2025-07-12 04:31:05,2025-07-16 04:31:05,,In-Transit,COD,317.25,,2025-03-10 22:02:30
4240,160,Seher Sen,0668441474,"16/18, Thaman Zila",Hora Path,Coimbatore,Tamil Nadu,414553,2025-09-01 04:46:46,2025-09-05 04:46:46,2025-09-05 04:46:46,Delivered,COD,2396.91,,2025-07-21 22:27:32
4241,27,Sana Soman,3087330159,"97/77
Wali Zila",Kar Path,Bengaluru,Karnataka,132409,2025-06-10 01:05:15,2025-06-12 01:05:15,,Failed,Prepaid,4942.14,Traffic congestion,2025-04-11 21:24:38
4242,193,Darshit Yogi,07153109813,"H.No. 40
Solanki Road",Kaul Road,New Delhi,Delhi,085998,2025-01-25 07:47:48,2025-01-26 07:47:48,,In-Transit,Prepaid,483.82,,2025-07-31 04:28:21
4243,34,Nirvaan Kumer,02043268239,"43/89, Chacko",Lanka Path,Coimbatore,Tamil Nadu,615649,2025-07-16 00:36:36,2025-07-17 00:36:36,,Returned,COD,1214.7,,2025-09-04 11:00:31
4244,298,Eva Atwal,08105878394,"467
Dasgupta Path",Kale Zila,Mysuru,Karnataka,203376,2025-03-24 12:40:29,2025-03-29 12:40:29,2025-03-30 12:40:29,Delivered,COD,2665.96,,2025-06-28 10:42:15
4245,471,Nitara Vohra,3993386715,"957, Mane Chowk",Deshpande Chowk,Coimbatore,Tamil Nadu,764432,2025-02-06 14:36:45,2025-02-10 14:36:45,,In-Transit,Prepaid,2768.66,,2025-04-16 11:03:48
4246,80,Himmat Brahmbhatt,02103941048,"H.No. 918
Sengupta Street",Badal Street,Surat,Gujarat,187517,2025-02-26 20:41:28,2025-02-27 20:41:28,2025-02-27 20:41:28,Delivered,COD,1606.32,,2025-06-12 18:20:06
4247,277,Jiya Sane,00347961273,"H.No. 60
Lad Circle",Vasa Marg,Surat,Gujarat,332921,2025-04-13 16:11:21,2025-04-17 16:11:21,,In-Transit,Prepaid,2845.28,,2025-06-21 00:48:59
4248,243,Nishith Keer,8092996439,"H.No. 04
Gour Street",Chand Chowk,Chennai,Tamil Nadu,798497,2025-07-24 11:27:11,2025-07-29 11:27:11,,In-Transit,Prepaid,2608.12,,2025-03-23 03:10:57
4249,491,Vidur Sethi,+914865187386,"H.No. 96
Rege Street",Suresh Path,Chennai,Tamil Nadu,639561,2025-01-22 22:30:55,2025-01-24 22:30:55,,Failed,COD,4127.34,Warehouse delay,2025-05-02 11:10:27
4250,130,Rohan Khare,+919730381243,"35
Vyas Circle",Raja,Ahmedabad,Gujarat,818232,2025-09-11 14:44:09,2025-09-14 14:44:09,2025-09-15 14:44:09,Delivered,Prepaid,3219.76,,2025-01-23 06:19:48
4251,321,Armaan Dada,5548443591,"H.No. 03
Mahajan Chowk",Khurana Road,Surat,Gujarat,440052,2025-01-29 22:09:31,2025-02-01 22:09:31,,Pending,Prepaid,3976.39,,2025-06-04 08:33:28
4252,223,Elakshi Boase,+917897213387,"H.No. 248, Samra Zila",D’Alia Path,New Delhi,Delhi,701937,2025-07-28 03:31:23,2025-07-29 03:31:23,,Pending,COD,2343.9,,2025-03-07 15:13:06
4253,150,Zeeshan Khatri,+910298034010,"20/62
Mangal Ganj",Deshmukh Ganj,Bengaluru,Karnataka,646350,2025-07-03 10:01:01,2025-07-06 10:01:01,,Returned,Prepaid,3576.78,,2025-06-07 18:26:14
4254,497,Tanya Borah,02885756415,"39/70, Deep Street",Gulati Path,Chennai,Tamil Nadu,522407,2025-08-10 02:10:50,2025-08-11 02:10:50,,Failed,Prepaid,1734.38,Weather disruption,2025-01-19 15:47:05
4255,465,Urvi Golla,01665442247,"84, Bawa Street",Sami Road,Mumbai,Maharashtra,600350,2025-04-04 19:30:36,2025-04-09 19:30:36,,Returned,COD,414.45,,2025-02-02 19:45:15
4256,239,Samiha Bhardwaj,04198610933,"08/87
Dixit Marg",Chahal Nagar,New Delhi,Delhi,956736,2025-03-12 03:26:25,2025-03-17 03:26:25,,In-Transit,Prepaid,3883.27,,2025-05-11 01:53:25
4257,67,Ranbir Gaba,04023128097,"266
Tak Road",Agate Zila,New Delhi,Delhi,983259,2025-09-10 10:54:05,2025-09-15 10:54:05,,Returned,Prepaid,4860.49,,2025-08-19 10:44:15
4258,355,Faiyaz Tank,+912925945823,"H.No. 779
Doctor Street",Saini Road,Mysuru,Karnataka,010411,2025-05-03 14:53:35,2025-05-08 14:53:35,,Failed,Prepaid,3398.8,Stockout,2025-09-10 00:15:22
4259,409,Anvi Bakshi,+914374557265,"73/107
Gaba Street",Chhabra Circle,Coimbatore,Tamil Nadu,070782,2025-08-06 11:16:23,2025-08-10 11:16:23,,Pending,COD,3671.39,,2025-06-16 08:37:02
4260,196,Ishita Bahri,5407532698,"H.No. 722, Viswanathan Street",Char Zila,Bengaluru,Karnataka,832192,2025-03-08 22:48:56,2025-03-10 22:48:56,,Failed,COD,4822.38,Incorrect address,2025-01-07 04:01:10
4261,371,Darshit Krishnan,8413694870,"20/14, Sharaf Path",Hayre Marg,Bengaluru,Karnataka,972025,2025-08-18 13:00:00,2025-08-19 13:00:00,,Failed,Prepaid,719.52,Stockout,2025-05-29 22:41:58
4262,470,Stuvan Bir,09521293344,"78/29
Savant Zila",Dey Path,Mysuru,Karnataka,318827,2025-08-24 15:50:11,2025-08-29 15:50:11,,Failed,COD,2432.7,Incorrect address,2025-03-08 00:16:43
4263,377,Zoya Srinivas,+914287256299,"H.No. 70, Tank Path",Sankar Road,Mumbai,Maharashtra,084774,2025-05-24 10:13:11,2025-05-25 10:13:11,,In-Transit,Prepaid,4065.78,,2025-05-31 18:06:10
4264,446,Dhanush Lall,7871462029,"H.No. 30
Dhar",Dutt Ganj,Nagpur,Maharashtra,153640,2025-08-20 09:58:01,2025-08-21 09:58:01,2025-08-23 09:58:01,Delivered,COD,2800.51,,2025-06-21 05:46:42
4265,287,Alisha Tak,4569038560,"27/060
Varughese Nagar",Chowdhury Street,New Delhi,Delhi,197828,2025-07-03 14:08:53,2025-07-05 14:08:53,,In-Transit,COD,2081.39,,2025-01-05 10:47:47
4266,18,Raunak Mand,5511718889,"462, Krishna",Sekhon,Chennai,Tamil Nadu,588870,2025-02-16 08:59:46,2025-02-18 08:59:46,,Pending,COD,3647.76,,2025-07-12 17:53:32
4267,411,Zain Agarwal,08154480223,"509
Thaman Ganj",Edwin Road,Pune,Maharashtra,039909,2025-08-02 06:58:39,2025-08-04 06:58:39,2025-08-05 06:58:39,Delivered,COD,3791.32,,2025-06-04 23:06:46
4268,463,Alisha Dar,0152446785,"21, Soman Street",Bhargava,Coimbatore,Tamil Nadu,664477,2025-02-02 14:53:44,2025-02-03 14:53:44,,Returned,COD,1972.52,,2025-06-05 20:07:03
4269,209,Ela Karpe,9809817403,"H.No. 325
Ram Path",Agrawal Zila,Ahmedabad,Gujarat,111067,2025-07-08 14:35:00,2025-07-12 14:35:00,,Failed,Prepaid,2510.11,Weather disruption,2025-04-14 23:34:37
4270,318,Kartik Lalla,8785858036,"492, Sinha Zila",Kalita Nagar,New Delhi,Delhi,299751,2025-05-30 07:38:52,2025-06-01 07:38:52,,Failed,COD,3002.32,Weather disruption,2025-01-13 19:45:15
4271,261,Zara Sule,08036737371,"17/89, Kuruvilla Nagar",Mani Path,Mysuru,Karnataka,938805,2025-04-27 16:45:24,2025-04-29 16:45:24,,Pending,Prepaid,1623.86,,2025-01-21 06:04:35
4272,38,Ivana Barman,9150213174,"H.No. 369
Vasa Nagar",Sachar Zila,New Delhi,Delhi,134517,2025-02-04 08:26:51,2025-02-05 08:26:51,,In-Transit,COD,2229.57,,2025-02-01 15:23:13
4273,335,Saanvi Dani,2058570410,"84/702, Mangal Zila",Samra Zila,Surat,Gujarat,755433,2025-06-16 16:03:39,2025-06-20 16:03:39,,Pending,Prepaid,2661.16,,2025-05-26 02:31:35
4274,351,Samaira Atwal,09678948263,"73/380
Deol Ganj",Bhargava Nagar,New Delhi,Delhi,269194,2025-04-03 06:32:47,2025-04-06 06:32:47,,Pending,Prepaid,3002.81,,2025-05-05 15:01:03
4275,200,Eva Trivedi,04433212222,"48/99
Khurana Nagar",Badal Ganj,Pune,Maharashtra,349349,2025-04-06 20:22:13,2025-04-08 20:22:13,,In-Transit,Prepaid,1748.52,,2025-01-22 04:27:44
4276,98,Divij Mann,08713049580,"74
Bhardwaj Circle",Mahal Street,Mysuru,Karnataka,136741,2025-01-04 04:05:46,2025-01-05 04:05:46,,Pending,COD,2972.12,,2025-01-20 17:50:39
4277,175,Ojas Chander,7009245819,"H.No. 975, Gaba Circle",Dua Marg,Mysuru,Karnataka,376090,2025-02-10 15:42:23,2025-02-11 15:42:23,,In-Transit,Prepaid,4606.1,,2025-03-28 07:57:16
4278,10,Mehul Aggarwal,2214470015,"91/07, Chahal Street",Bhasin Circle,Mysuru,Karnataka,940916,2025-09-05 19:00:43,2025-09-08 19:00:43,,Pending,Prepaid,4215.89,,2025-08-02 16:19:05
4279,411,Vedika Bansal,+916160288482,"40/73, Krishna Zila",Sarkar Chowk,Nagpur,Maharashtra,436320,2025-05-31 04:56:43,2025-06-04 04:56:43,,In-Transit,Prepaid,3044.72,,2025-06-13 14:29:40
4280,92,Dhanush Chad,+918729994275,"H.No. 116
Doctor Chowk",Choudhary Circle,Chennai,Tamil Nadu,642377,2025-07-11 12:41:34,2025-07-14 12:41:34,2025-07-14 12:41:34,Delivered,Prepaid,1496.2,,2025-02-08 19:29:12
4281,111,Pranay Bahl,1876177315,"H.No. 222
Khosla",Upadhyay,New Delhi,Delhi,534803,2025-02-06 21:02:59,2025-02-09 21:02:59,,Pending,COD,1588.14,,2025-01-04 02:04:29
